Year,Month,Origin_Country,CustomsItem_2_Digits,CustomsItem_8_Digits,Exempt_CustomsItem,CustomsHouse,Quantity,Quantity_MeasurementUnitID,Quantity_MeasurementUnitName,TradeAgreementName,TermsOfSale,IsTradeAgreementWithQuota,NISCurrencyAmount,CurrencyCode,AutonomyTypeID,AutonomyType,GovernmentProcedureTypeName,GovernmentProcedureTypeEnglishName,IsPreferenceDocument,GeneralCustomsTax,PurchaseTax,VAT
2024,1,JP,84,84123100,,Ben Gurion Airport,3,1,Each,,CIF,0,324.99,EUR,,Israel,יבוא מסחרי,CommercialImport,0,0,0,55
2024,1,JP,84,84133010,,Ben Gurion Airport,2,1,Each,,FOB,0,821.56,EUR,,Israel,יבוא מסחרי,CommercialImport,0,0,172,181
2024,1,JP,84,84133010,,Ben Gurion Airport,6,1,Each,,EXW,0,5961.83,EUR,,Israel,יבוא מסחרי,CommercialImport,0,0,1322,1395
2024,1,JP,84,84135029,,Ben Gurion Airport,3,1,Each,,FCA,0,29035.66,USD,,Israel,יבוא מסחרי,CommercialImport,0,0,0,5008
2024,1,JP,84,84135090,,Ben Gurion Airport,2,1,Each,,FOB,0,1259.85,JPY,,Israel,יבוא מסחרי,CommercialImport,0,0,0,230
2024,1,JP,84,84136090,,Ben Gurion Airport,1,1,Each,,FOB,0,5713.34,EUR,,Israel,יבוא מסחרי,CommercialImport,0,0,0,1174
2024,1,JP,84,84137099,,Ben Gurion Airport,13,1,Each,,EXW,0,41830.85,USD,,Israel,יבוא מסחרי,CommercialImport,1,0,0,7485
2024,1,NA,98,98049900,,Ben Gurion Airport,1,1,Each,,FOB,0,1874.56,JPY,,Israel,יבוא אישי-בלדרים,HomeUseImportCourier,0,0,0,319
2024,1,NC,84,84799099,,Ben Gurion Airport,4,6,Kilogram,,EXW,0,789.99,USD,,Israel,יבוא מסחרי,CommercialImport,0,0,0,148
2024,1,NG,8,8013200,,Ashdod,4082.4,6,Kilogram,,CFR,0,33460.07,USD,,Israel,יבוא מסחרי,CommercialImport,0,1366,0,6039
2024,1,NG,84,84713000,,Ben Gurion Airport,1,1,Each,,DDU,0,1862.77,USD,,Israel,יבוא מסחרי-בלדרים,CommercialImportCourier,0,0,0,326
2024,1,NI,42,42010000,,Haifa,2,6,Kilogram,,FOB,0,406.28,EUR,,Israel,יבוא מסחרי,CommercialImport,0,0,0,71
2024,1,NI,85,85443010,,Ben Gurion Airport,2,6,Kilogram,,EXW,0,1384.86,USD,,Israel,יבוא מסחרי,CommercialImport,0,0,305,322
2024,1,NI,90,90189090,,Ben Gurion Airport,15,1,Each,,EXW,0,4376.69,USD,,Israel,יבוא מסחרי,CommercialImport,0,0,0,777
2024,1,NI,98,98033000,,Center,1,1,Each,,DDP,0,188.45,USD,,Israel,יבוא אישי-בלדרים,HomeUseImportCourier,0,0,0,38
2024,1,NI,98,98046600,,Ben Gurion Airport,11,1,Each,,DDU,0,1844.44,USD,,Israel,יבוא אישי-בלדרים,HomeUseImportCourier,0,0,0,314
2024,1,NL,3,3022300,,Ben Gurion Airport,100,6,Kilogram,,DAP,0,13822.32,EUR,,Israel,יבוא מסחרי -מסירה ישירה,CommercialImportImmediateRelease,0,0,0,2350
2024,1,NL,3,3022300,,Ben Gurion Airport,146.5,6,Kilogram,,CIP,0,19968.11,EUR,,Israel,יבוא מסחרי,CommercialImport,0,0,0,3394
2024,1,NL,3,3028920,,Ben Gurion Airport,3995,6,Kilogram,,DAP,0,216652.46,EUR,,Israel,יבוא מסחרי -מסירה ישירה,CommercialImportImmediateRelease,0,11306,0,38752
2024,1,NL,22,22083000,,Ben Gurion Airport,1.4,12,Litre,,DDP,0,12.12,EUR,,Israel,יבוא אישי-בלדרים,HomeUseImportCourier,0,0,53,18
2024,1,NL,39,39174090,,Ben Gurion Airport,1,6,Kilogram,EU,FOB,0,1076.63,EUR,,Israel,יבוא מסחרי-בלדרים,CommercialImportCourier,1,0,0,186
2024,1,NL,39,39174090,,Ben Gurion Airport,4,6,Kilogram,,FOB,0,1431.96,EUR,,Israel,יבוא מסחרי-בלדרים,CommercialImportCourier,0,0,0,300
2024,1,NL,39,39191090,,Ben Gurion Airport,1,6,Kilogram,,DDU,0,1.64,EUR,,Israel,יבוא מסחרי,CommercialImport,0,0,0,0
2024,1,NL,39,39199090,,Ben Gurion Airport,2,6,Kilogram,,DDU,0,78.46,EUR,,Israel,יבוא מסחרי-בלדרים,CommercialImportCourier,0,0,0,17
2024,1,NL,39,39202000,,Haifa,1500,6,Kilogram,EU,CFR,0,3396.48,EUR,,Israel,יבוא מסחרי,CommercialImport,1,0,0,579
2024,1,NL,39,39211900,,Ashdod,25677.95,6,Kilogram,EU,EXW,0,382078.21,EUR,,Israel,יבוא מסחרי,CommercialImport,1,0,0,77426
2024,1,IT,49,49011000,,Ben Gurion Airport,1,1,Each,,FCA,0,17.6,USD,,Israel,יבוא מסחרי,CommercialImport,0,0,0,4
2024,1,IT,49,49019990,,Ben Gurion Airport,17,6,Kilogram,,FOB,0,3635.65,EUR,,Israel,יבוא מסחרי-בלדרים,CommercialImportCourier,0,0,0,661
2024,1,IT,49,49019990,,Center,3,6,Kilogram,,FOB,0,64.2,EUR,,Israel,יבוא מסחרי-EMS,CommercialImportEMS,0,0,0,18
2024,1,IT,49,49019990,-74031000,Ashdod,1,6,Kilogram,,FOB,0,2786.99,EUR,,Israel,יבוא אישי,HomeUseImport,0,0,0,0
2024,1,IT,49,49019990,-6100000000,Ben Gurion Airport,1,6,Kilogram,,DDU,0,3.67,USD,,Israel,יבוא מסחרי-בלדרים,CommercialImportCourier,0,0,0,0
2024,1,IT,49,49019990,-6120000000,Ben Gurion Airport,1,6,Kilogram,,FOB,0,82.66,EUR,,Israel,יבוא מסחרי-בלדרים,CommercialImportCourier,0,0,0,0
2024,1,IT,49,49100010,,Ashdod,5.6,6,Kilogram,EU,EXW,0,332.21,EUR,,Israel,יבוא מסחרי,CommercialImport,1,0,0,63
2024,1,IT,49,49100010,,Ben Gurion Airport,1,6,Kilogram,,FOB,0,22.52,USD,,Israel,יבוא מסחרי-בלדרים,CommercialImportCourier,0,0,0,36
2024,1,IT,49,49111010,,Ashdod,5,6,Kilogram,,CIF,0,10.08,EUR,1,Judea and Samaria,יבוא מסחרי-אוטונומיה,CommercialImportAutonomy,0,0,0,2
2024,1,IT,49,49111010,,Ben Gurion Airport,7,6,Kilogram,,CFR,0,149.24,CHF,,Israel,יבוא מסחרי,CommercialImport,0,0,0,26
2024,1,IT,49,49111090,,Ashdod,33.02,6,Kilogram,EU,FOB,0,513.26,EUR,,Israel,יבוא מסחרי,CommercialImport,0,0,0,99
2024,1,IT,49,49111090,,Ashdod,51.1,6,Kilogram,,FOB,0,524.34,EUR,,Israel,יבוא מסחרי,CommercialImport,0,0,0,90
2024,1,IT,49,49111090,,Ben Gurion Airport,40,6,Kilogram,,FCA,0,2561.56,EUR,,Israel,יבוא מסחרי,CommercialImport,0,0,0,439
2024,1,IT,49,49111090,,Ben Gurion Airport,90,6,Kilogram,EU,FCA,0,2719.17,EUR,,Israel,יבוא מסחרי,CommercialImport,1,0,0,475
2024,1,IT,49,49111090,,Haifa,10,6,Kilogram,EU,FOB,0,806.33,EUR,,Israel,יבוא מסחרי,CommercialImport,1,0,0,155
2024,1,JP,84,84831099,,Ben Gurion Airport,1,1,Each,,EXW,0,2968.01,USD,,Israel,יבוא מסחרי,CommercialImport,0,0,0,506
2024,1,IT,94,94036000,,Ashdod,2,1,Each,,DAP,0,15407.55,EUR,,Israel,יבוא אישי,HomeUseImport,0,0,0,3205
2024,1,IT,94,94036000,,Ashdod,47,1,Each,EU,CFR,0,23099.1,EUR,1,Judea and Samaria,יבוא מסחרי-אוטונומיה,CommercialImportAutonomy,0,0,0,3963
2024,1,IT,94,94036000,,Haifa,121,1,Each,,CPT,0,16252.19,EUR,,Israel,יבוא מסחרי,CommercialImport,1,0,0,2982
2024,1,IT,94,94037000,,Ashdod,8400,1,Each,EU,FOB,0,337387.78,EUR,,Israel,יבוא מסחרי,CommercialImport,1,0,0,66051
2024,1,IT,94,94037000,,Ben Gurion Airport,1,1,Each,EU,EXW,0,3427.49,USD,1,Judea and Samaria,יבוא מסחרי-אוטונומיה,CommercialImportAutonomy,1,0,0,604
2024,1,IT,94,94038900,,Ben Gurion Airport,1,1,Each,,FOB,0,2054.02,EUR,,Israel,יבוא מסחרי-בלדרים,CommercialImportCourier,0,0,0,454
2024,1,IT,94,94038900,,Ben Gurion Airport,1,1,Each,EU,DDU,0,1514.1,EUR,,Israel,יבוא מסחרי,CommercialImport,1,0,0,303
2024,1,IT,94,94039900,,Haifa,14382,1,Each,,FOB,0,57171.53,EUR,,Israel,יבוא מסחרי,CommercialImport,0,0,0,10602
2024,1,JP,85,85044069,,Ben Gurion Airport,1,1,Each,,DAP,0,1274.98,USD,,Israel,יבוא מסחרי,CommercialImport,0,0,0,217
2024,1,JP,85,85044091,,Ben Gurion Airport,2,1,Each,,FCA,0,4689.95,USD,,Israel,יבוא מסחרי,CommercialImport,0,0,0,798
2024,1,JP,85,85044091,,Ben Gurion Airport,81,1,Each,,FCA,0,128471.62,JPY,,Israel,יבוא מסחרי,CommercialImport,0,0,0,23960
2024,1,JP,85,85044099,,Ben Gurion Airport,10,1,Each,,EXW,0,150.6,CNY,,Israel,יבוא מסחרי-בלדרים,CommercialImportCourier,0,0,0,29
2024,1,JP,85,85044099,,Ben Gurion Airport,21,1,Each,,FCA,0,65661.23,EUR,,Israel,יבוא מסחרי,CommercialImport,0,0,0,11778
2024,1,JP,85,85045091,,Haifa,60,1,Each,,FOB,0,1340.66,USD,,Israel,יבוא מסחרי,CommercialImport,0,0,0,233
2024,1,JP,85,85045091,-6120000000,Ben Gurion Airport,18,1,Each,,EXW,0,13.34,USD,,Israel,יבוא מסחרי-בלדרים,CommercialImportCourier,0,0,0,0
2024,1,JP,85,85052010,,Ashdod,4,1,Each,,FCA,0,1155.31,EUR,,Israel,יבוא מסחרי,CommercialImport,0,0,232,245
2024,1,JP,85,85065010,,Ben Gurion Airport,5,1,Each,,FCA,0,153.2,EUR,,Israel,יבוא מסחרי,CommercialImport,0,0,0,33
2024,1,JP,85,85073019,,Ben Gurion Airport,1000,1,Each,,EXW,0,9001.99,USD,,Israel,יבוא מסחרי,CommercialImport,0,0,0,1731
2024,1,JP,85,85075090,,Ben Gurion Airport,4,1,Each,,FOB,0,3092.58,JPY,,Israel,יבוא מסחרי-בלדרים,CommercialImportCourier,0,0,0,555
2024,1,JP,85,85076090,,Ben Gurion Airport,4,1,Each,,DAP,0,3245.44,ILS,,Israel,יבוא מסחרי,CommercialImport,0,0,0,552
2024,1,JP,85,85076090,,Ben Gurion Airport,6,1,Each,,FCA,0,1427.5,EUR,,Israel,יבוא מסחרי,CommercialImport,0,0,0,257
2024,1,JP,85,85101000,,Ashdod,30,1,Each,,EXW,0,4364.25,USD,,Israel,יבוא מסחרי,CommercialImport,0,0,0,783
2024,1,IT,38,38249900,,Allenby,400,6,Kilogram,,DAP,0,14162.3,USD,1,Judea and Samaria,יבוא מסחרי-אוטונומיה,CommercialImportAutonomy,0,0,0,2352
2024,1,IT,39,39019000,,Ashdod,1254,6,Kilogram,EU,EXW,0,3892.89,EUR,,Israel,יבוא מסחרי,CommercialImport,1,0,0,1087
2024,1,IT,39,39042299,,Haifa,2283,6,Kilogram,EU,CFR,0,26822.94,EUR,,Israel,יבוא מסחרי,CommercialImport,1,0,0,4571
2024,1,IT,39,39053000,,Haifa,6000,6,Kilogram,,CPT,0,33273.27,EUR,,Israel,יבוא מסחרי,CommercialImport,1,0,0,5858
2024,1,IT,39,39069090,-6120000000,Ben Gurion Airport,5,6,Kilogram,,FOB,0,14.7,USD,,Israel,יבוא מסחרי-בלדרים,CommercialImportCourier,0,0,0,0
2024,1,IT,39,39072900,,Ben Gurion Airport,2,6,Kilogram,,CPT,0,26.62,EUR,,Israel,יבוא מסחרי-בלדרים,CommercialImportCourier,0,0,0,5
2024,1,IT,39,39074000,-6120000000,Ben Gurion Airport,1,6,Kilogram,,DDU,0,20.54,EUR,,Israel,יבוא מסחרי-בלדרים,CommercialImportCourier,0,0,0,0
2024,1,IT,39,39079100,,Haifa,5561.395,6,Kilogram,,CIF,0,158918.08,EUR,,Israel,יבוא מסחרי,CommercialImport,0,0,0,27308
2024,1,IT,39,39089000,,Ashdod,18000,6,Kilogram,EU,CIF,0,105740.9,EUR,,Israel,יבוא מסחרי,CommercialImport,0,0,0,18573
2024,1,IT,39,39100000,,Haifa,7,6,Kilogram,,CIF,0,401.17,EUR,,Israel,יבוא מסחרי,CommercialImport,0,0,0,68
2024,1,IT,39,39100000,-6120000000,Ben Gurion Airport,1,6,Kilogram,,CIP,0,4.11,EUR,,Israel,יבוא מסחרי-בלדרים,CommercialImportCourier,0,0,0,0
2024,1,DE,85,85371079,,Ben Gurion Airport,877,1,Each,,CPT,0,238749.94,EUR,,Israel,יבוא מסחרי,CommercialImport,0,0,0,42492
2024,1,DE,85,85371090,,Ben Gurion Airport,1,1,Each,,DDU,0,35191.89,GBP,,Israel,יבוא מסחרי,CommercialImport,0,0,0,5992
2024,1,DE,85,85371090,,Ben Gurion Airport,144,1,Each,,DDU,0,183891.84,EUR,,Israel,יבוא מסחרי,CommercialImport,1,0,0,31794
2024,1,DE,85,85371090,,Ben Gurion Airport,195,1,Each,,FCA,0,228966.18,EUR,,Israel,יבוא מסחרי,CommercialImport,1,0,0,45103
2024,1,DE,85,85371090,,Ben Gurion Airport,2,1,Each,,CPT,0,1033.32,EUR,,Israel,יבוא מסחרי-בלדרים,CommercialImportCourier,0,0,0,176
2024,1,DE,85,85371090,,Ben Gurion Airport,31,1,Each,EU,DAP,0,7002.13,EUR,,Israel,יבוא מסחרי,CommercialImport,0,0,0,1191
2024,1,DE,85,85371090,-8101010000,Ben Gurion Airport,2,1,Each,,DDU,0,21195.64,USD,,Israel,יבוא מסחרי,CommercialImport,0,0,0,0
2024,1,DE,85,85381000,,Ben Gurion Airport,23,1,Each,,FCA,0,8951.17,EUR,,Israel,יבוא מסחרי,CommercialImport,0,0,0,1587
2024,1,DE,85,85389060,,Ben Gurion Airport,41,1,Each,,FOB,0,635.43,USD,,Israel,יבוא מסחרי,CommercialImport,0,0,0,108
2024,1,DE,85,85389090,,Ashdod,389,1,Each,,FCA,0,12465.73,EUR,,Israel,יבוא מסחרי,CommercialImport,0,0,0,2679
2024,1,DE,85,85389090,,Ben Gurion Airport,10,1,Each,,FOB,0,19.6,USD,,Israel,יבוא מסחרי-בלדרים,CommercialImportCourier,0,0,0,4
2024,1,DE,85,85392900,,Ben Gurion Airport,24,1,Each,EU,FCA,0,572.43,USD,,Israel,יבוא מסחרי,CommercialImport,1,0,0,110
2024,1,DE,85,85392900,,Ben Gurion Airport,5,1,Each,,FCA,0,2233.13,USD,,Israel,יבוא מסחרי,CommercialImport,1,0,0,523
2024,1,DE,85,85392900,-4102000000,Ben Gurion Airport,550,1,Each,,DAP,0,3170.08,USD,,Israel,יבוא מסחרי,CommercialImport,0,0,0,0
2024,1,DE,85,85393900,,Ben Gurion Airport,1,1,Each,,DDU,0,1614.46,USD,,Israel,יבוא מסחרי,CommercialImport,0,0,0,278
2024,1,DE,85,85393900,,Ben Gurion Airport,1,1,Each,,DDU,0,395.05,EUR,,Israel,יבוא מסחרי-בלדרים,CommercialImportCourier,0,0,0,119
2024,1,DE,85,85393900,,Ben Gurion Airport,2,1,Each,,DDU,0,803.12,EUR,,Israel,יבוא מסחרי,CommercialImport,1,0,0,144
2024,1,DE,85,85394190,,Ben Gurion Airport,2,1,Each,,DDU,0,17309.48,USD,,Israel,יבוא מסחרי,CommercialImport,0,0,0,2962
2024,1,DE,85,85395190,,Ben Gurion Airport,2,1,Each,,FOB,0,40.2,EUR,,Israel,יבוא מסחרי-בלדרים,CommercialImportCourier,0,0,0,10
2024,1,DE,85,85395200,,Ben Gurion Airport,2,1,Each,EU,FCA,0,6309.95,EUR,,Israel,יבוא מסחרי,CommercialImport,1,0,0,1088
2024,1,DE,85,85407100,,Ben Gurion Airport,24,1,Each,,FCA,0,4565.96,EUR,,Israel,יבוא מסחרי,CommercialImport,0,0,0,1102
2024,1,DE,85,85411000,,Ashdod,4,1,Each,,EXW,0,231.53,EUR,,Israel,יבוא מסחרי,CommercialImport,0,0,0,41
2024,1,DE,85,85411000,,Ben Gurion Airport,30,1,Each,,DAP,0,7.5,EUR,,Israel,יבוא מסחרי,CommercialImport,0,0,0,1
2024,1,DE,85,85412100,,Ben Gurion Airport,1751065,1,Each,,DDU,0,284557.85,USD,,Israel,יבוא מסחרי,CommercialImport,0,0,0,48663
2024,1,JP,87,87084090,,Ashdod,9,1,Each,,FOB,0,19232.63,USD,,Israel,יבוא מסחרי,CommercialImport,0,0,3809,4020
2024,1,JP,87,87084090,,Ben Gurion Airport,17,1,Each,,CFR,0,12446.28,EUR,,Israel,יבוא מסחרי,CommercialImport,1,0,2390,2524
2024,1,JP,87,87084090,,Ben Gurion Airport,9,1,Each,,FOB,0,1316.42,JPY,,Israel,יבוא מסחרי,CommercialImport,0,0,436,460
2024,1,JP,87,87085090,,Ben Gurion Airport,2,1,Each,,CFR,0,1130.29,EUR,,Israel,יבוא מסחרי,CommercialImport,1,0,217,229
2024,1,JP,87,87087090,,Ashdod,2,1,Each,,FOB,0,915.11,EUR,,Israel,יבוא מסחרי,CommercialImport,0,0,180,190
2024,1,JP,87,87088090,,Ben Gurion Airport,2,1,Each,,CPT,0,238.17,EUR,1,Judea and Samaria,יבוא מסחרי-אוטונומיה,CommercialImportAutonomy,1,0,52,51
2024,1,JP,87,87089190,,Ashdod,1,1,Each,,CFR,0,593.48,EUR,1,Judea and Samaria,יבוא מסחרי-אוטונומיה,CommercialImportAutonomy,0,0,119,118
2024,1,JP,87,87089190,,Ashdod,1,1,Each,,FCA,0,755.47,EUR,,Israel,יבוא מסחרי,CommercialImport,1,0,151,159
2024,1,JP,87,87089190,,Ashdod,2,1,Each,,EXW,0,2138.71,EUR,,Israel,יבוא מסחרי,CommercialImport,0,0,433,457
2024,1,JP,85,85429000,,Ben Gurion Airport,1,1,Each,,FOB,0,701.17,USD,,Israel,יבוא מסחרי-בלדרים,CommercialImportCourier,0,0,0,131
2024,1,JP,85,85437090,,Ben Gurion Airport,14,1,Each,,DDU,0,463.72,EUR,,Israel,יבוא מסחרי-בלדרים,CommercialImportCourier,0,0,0,89
2024,1,JP,85,85437090,,Ben Gurion Airport,2,1,Each,,DDP,0,929.38,JPY,,Israel,יבוא מסחרי-בלדרים,CommercialImportCourier,0,0,0,172
2024,1,JP,85,85437090,-8101010000,Ben Gurion Airport,12,1,Each,,EXW,0,94367.24,USD,,Israel,יבוא מסחרי,CommercialImport,0,0,0,0
2024,1,JP,85,85443090,,Ben Gurion Airport,1,6,Kilogram,,FCA,0,152372.39,USD,,Israel,יבוא מסחרי,CommercialImport,0,0,0,25997
2024,1,JP,85,85443090,,Ben Gurion Airport,3,6,Kilogram,,EXW,0,607.85,EUR,,Israel,יבוא מסחרי,CommercialImport,1,0,0,110
2024,1,JP,85,85444230,,Ben Gurion Airport,4,1,Each,,EXW,0,2451.1,USD,,Israel,יבוא מסחרי-בלדרים,CommercialImportCourier,0,0,0,419
2024,1,JP,85,85452000,,Ben Gurion Airport,4,6,Kilogram,,EXW,0,94.48,EUR,,Israel,יבוא מסחרי,CommercialImport,1,0,0,20
2024,1,JP,85,85471000,-6120000000,Ben Gurion Airport,1,1,Each,,FOB,0,13.69,JPY,,Israel,יבוא מסחרי-בלדרים,CommercialImportCourier,0,0,0,0
2024,1,IT,39,39233090,,Ashdod,20,6,Kilogram,EU,EXW,0,240.7,EUR,1,Judea and Samaria,יבוא מסחרי-אוטונומיה,CommercialImportAutonomy,0,0,0,43
2024,1,IT,39,39233090,,Ashdod,267.2,6,Kilogram,EU,CIF,0,60656.54,EUR,1,Judea and Samaria,יבוא מסחרי-אוטונומיה,CommercialImportAutonomy,1,0,0,10199
2024,1,IT,39,39233090,,Ashdod,50400,6,Kilogram,,EXW,0,9165.91,EUR,,Israel,יבוא מסחרי,CommercialImport,0,0,0,1979
2024,1,IT,39,39233090,,Ashdod,62,6,Kilogram,EU,FOB,0,5357.67,EUR,,Israel,יבוא מסחרי,CommercialImport,0,0,0,960
2024,1,IT,39,39235090,,Ben Gurion Airport,1,6,Kilogram,,DDU,0,11.87,EUR,,Israel,יבוא מסחרי-בלדרים,CommercialImportCourier,1,0,0,2
2024,1,IT,39,39239000,,Ashdod,8,6,Kilogram,,EXW,0,256.4,EUR,,Israel,יבוא מסחרי,CommercialImport,1,0,0,48
2024,1,IT,39,39239000,,Ben Gurion Airport,1,6,Kilogram,,CPT,0,1181.06,EUR,,Israel,יבוא מסחרי-בלדרים,CommercialImportCourier,0,0,0,201
2024,1,IT,39,39241090,,Ashdod,8135.52,6,Kilogram,,CPT,0,152076.25,EUR,,Israel,יבוא מסחרי,CommercialImport,1,0,0,27938
2024,1,IT,39,39241090,,Ben Gurion Airport,5,6,Kilogram,,EXW,0,1609.53,EUR,,Israel,יבוא מסחרי-בלדרים,CommercialImportCourier,0,0,0,403
2024,1,IT,39,39249090,,Ashdod,11066,6,Kilogram,,FOB,0,68620.67,EUR,,Israel,יבוא מסחרי,CommercialImport,0,0,0,15168
2024,1,IT,39,39249090,,Ashdod,3014,6,Kilogram,EU,CIF,0,54919.49,EUR,,Israel,יבוא מסחרי,CommercialImport,1,0,0,9647
2024,1,IT,39,39249090,,Ben Gurion Airport,5,6,Kilogram,EU,CIP,0,57.2,EUR,,Israel,יבוא מסחרי,CommercialImport,1,0,0,11
2024,1,NL,64,64041100,,Ben Gurion Airport,244,2,Pair,,DDP,0,59139.45,ILS,,Israel,יבוא מסחרי-בלדרים,CommercialImportCourier,0,0,0,10209
2024,1,NL,65,65070000,,Ashdod,1,6,Kilogram,,FCA,0,1448.98,EUR,,Israel,יבוא מסחרי,CommercialImport,0,0,0,261
2024,1,NL,68,68029100,,Ashdod,13950,6,Kilogram,,CIF,0,93424.64,EUR,,Israel,יבוא מסחרי,CommercialImport,0,0,0,16121
2024,1,NL,68,68042100,,Ben Gurion Airport,1,6,Kilogram,,DAP,0,16179.69,EUR,,Israel,יבוא מסחרי,CommercialImport,0,0,0,2751
2024,1,NL,68,68042100,-8101010000,Ben Gurion Airport,1,6,Kilogram,,FCA,0,410.8,EUR,,Israel,יבוא מסחרי-בלדרים,CommercialImportCourier,0,0,0,0
2024,1,NL,68,68061000,-6120000000,Ben Gurion Airport,1,6,Kilogram,,CPT,0,8.2,EUR,,Israel,יבוא מסחרי-בלדרים,CommercialImportCourier,0,0,0,0
2024,1,NL,68,68151900,,Ben Gurion Airport,1,6,Kilogram,,FOB,0,3829.88,EUR,,Israel,יבוא מסחרי,CommercialImport,0,0,0,655
2024,1,NL,69,69120000,,Haifa,7064,6,Kilogram,,FOB,0,50405.74,EUR,,Israel,יבוא מסחרי,CommercialImport,0,0,0,9335
2024,1,NL,69,69139000,,Ben Gurion Airport,749,6,Kilogram,EU,EXW,0,22568.5,EUR,,Israel,יבוא מסחרי,CommercialImport,1,0,0,5704
2024,1,NL,70,70132800,-6120000000,Ben Gurion Airport,1,1,Each,,DDP,0,24.07,EUR,,Israel,יבוא מסחרי-בלדרים,CommercialImportCourier,0,0,0,0
2024,1,NL,70,70133700,,Ashdod,152472,1,Each,,FOB,0,160665.71,USD,,Israel,יבוא מסחרי,CommercialImport,0,0,0,30347
2024,1,NL,70,70179000,,Ben Gurion Airport,32,6,Kilogram,,EXW,0,20078.16,EUR,,Israel,יבוא מסחרי,CommercialImport,0,0,0,3583
2024,1,NL,72,72222000,,Haifa,4184,6,Kilogram,EU,DAP,0,97483.31,EUR,,Israel,יבוא מסחרי,CommercialImport,1,0,0,17100
2024,1,NL,73,73044900,,Ben Gurion Airport,332,6,Kilogram,EU,FCA,0,3187.03,EUR,,Israel,יבוא מסחרי,CommercialImport,1,0,0,1663
2024,1,IT,39,39269090,,Ben Gurion Airport,17,6,Kilogram,,DAP,0,6836.56,ILS,,Israel,יבוא מסחרי,CommercialImport,0,0,0,1296
2024,1,IT,39,39269090,,Ben Gurion Airport,2,6,Kilogram,,FCA,0,576.24,USD,,Israel,יבוא מסחרי-בלדרים,CommercialImportCourier,0,0,0,280
2024,1,IT,39,39269090,,Ben Gurion Airport,27.54,6,Kilogram,,FOB,0,12078.38,EUR,,Israel,יבוא מסחרי-בלדרים,CommercialImportCourier,0,0,0,2178
2024,1,IT,39,39269090,,Ben Gurion Airport,3.88,6,Kilogram,EU,CPT,0,52.19,EUR,,Israel,יבוא מסחרי,CommercialImport,1,0,0,9
2024,1,IT,39,39269090,,Ben Gurion Airport,782.275,6,Kilogram,,EXW,0,120573.58,EUR,,Israel,יבוא מסחרי,CommercialImport,1,0,0,21646
2024,1,IT,39,39269090,,Haifa,2776.74,6,Kilogram,EU,CPT,0,48272.51,EUR,,Israel,יבוא מסחרי,CommercialImport,1,0,0,8858
2024,1,IT,39,39269090,,Haifa,619.8,6,Kilogram,,CPT,0,10757.26,EUR,,Israel,יבוא מסחרי,CommercialImport,1,0,0,1974
2024,1,IT,39,39269090,,Haifa,687,6,Kilogram,,FCA,0,7128.02,EUR,,Israel,יבוא מסחרי,CommercialImport,0,0,0,1282
2024,1,JP,90,90139000,,Ben Gurion Airport,180,6,Kilogram,,DDP,0,118492.85,JPY,,Israel,יבוא מסחרי,CommercialImport,0,0,0,20143
2024,1,JP,90,90183200,,Haifa,3,6,Kilogram,,DAP,0,959.35,ILS,,Israel,יבוא מסחרי,CommercialImport,0,0,0,178
2024,1,JP,90,90183910,,Ben Gurion Airport,58,1,Each,,FOB,0,64229.75,USD,,Israel,יבוא מסחרי,CommercialImport,0,0,0,11001
2024,1,JP,90,90262020,,Ashdod,17,1,Each,,CFR,0,3128.35,EUR,,Israel,יבוא מסחרי,CommercialImport,1,0,602,635
2024,1,JP,90,90262090,,Ben Gurion Airport,1,1,Each,,DDU,0,1807.84,USD,,Israel,יבוא מסחרי-בלדרים,CommercialImportCourier,0,0,0,307
2024,1,JP,90,90262090,,Ben Gurion Airport,39,1,Each,,FCA,0,118503.18,EUR,,Israel,יבוא מסחרי,CommercialImport,0,0,0,21847
2024,1,JP,90,90268020,,Ashdod,4,1,Each,,FOB,0,730.9,JPY,,Israel,יבוא מסחרי,CommercialImport,0,0,149,158
2024,1,JP,90,90268020,,Ben Gurion Airport,1,1,Each,,CFR,0,176.52,EUR,,Israel,יבוא מסחרי,CommercialImport,1,0,34,36
2024,1,JP,90,90272000,,Ben Gurion Airport,10,1,Each,,EXW,0,650612.11,USD,,Israel,יבוא מסחרי,CommercialImport,0,0,0,111889
2024,1,JP,90,90273090,,Ashdod,3,1,Each,,FOB,0,10345.9,USD,1,Judea and Samaria,יבוא מסחרי-אוטונומיה,CommercialImportAutonomy,0,0,0,1792
2024,1,JP,90,90275091,,Ben Gurion Airport,1,1,Each,,FOB,0,391.75,JPY,,Israel,יבוא מסחרי-בלדרים,CommercialImportCourier,0,0,0,627
2024,1,JP,90,90279090,,Ben Gurion Airport,0.995,6,Kilogram,,FOB,0,12068.41,GBP,,Israel,יבוא מסחרי,CommercialImport,0,0,0,2064
2024,1,JP,90,90279090,,Ben Gurion Airport,5.45,6,Kilogram,,DDU,0,40454.78,EUR,,Israel,יבוא מסחרי,CommercialImport,0,0,0,6921
2024,1,JP,90,90281000,,Ashdod,6048,1,Each,,FCA,0,378159.38,JPY,,Israel,יבוא מסחרי,CommercialImport,0,0,0,66584
2024,1,JP,90,90291099,,Ben Gurion Airport,3,1,Each,,EXW,0,254.19,USD,,Israel,יבוא מסחרי,CommercialImport,0,0,0,49
